ciclo,desc_ai,desc_capitulo,desc_concepto,desc_ff,desc_funcion,desc_gpo_funcional,desc_modalidad,desc_partida_especifica,desc_partida_generica,desc_pp,desc_ramo,desc_subfuncion,desc_tipogasto,desc_ur,entidad_federativa,gpo_funcional,id_ai,id_capitulo,id_clave_cartera,id_concepto,id_entidad_federativa,id_ff,id_funcion,id_modalidad,id_partida_especifica,id_partida_generica,id_pp,id_ramo,id_subfuncion,id_tipogasto,id_ur,monto_adefas,monto_aprobado,monto_devengado,monto_ejercicio,monto_ejercido,monto_modificado,monto_pagado
2018,Servicios de apoyo administrativo,Materiales y Suministros,Alimentos y Utensilios,Recursos fiscales,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,Productos alimenticios para personas,Actividades de apoyo administrativo,Salud,Rectoría del Sistema de Salud,Gasto corriente,Dirección General de Desarrollo de la Infraestructura Física,Ciudad de México,2,2,2000,0,2200,9,1,3,M,22104,221,1,12,4,1,514,,0.00,,,,180736.00,0.00
2018,Servicios de apoyo administrativo,Servicios Personales,Seguridad Social,Recursos fiscales,Turismo,Desarrollo Económico,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Aportaciones al ISSSTE,Aportaciones de seguridad social,Actividades de apoyo administrativo,Turismo,Turismo,Gasto corriente,Dirección General de Administración,Ciudad de México,3,2,1000,0,1400,9,1,7,M,14101,141,1,21,1,1,510,,2146309.00,,,,2146309.00,313573.03
2018,"Carreteras eficientes, seguras y suficientes",Inversión Pública,Obra Pública en Bienes Propios,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de inversión,Mantenimiento y rehabilitación de las vías de comunicación,Construcción de vías de comunicación,Reconstrucción y conservación de carreteras,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Caminos y Puentes Federales de Ingresos y Servicios Conexos,Sinaloa,3,3,6000,1709J0U0003,6200,25,1,5,K,62502,625,32,9,1,3,J0U,,2675455.00,,,,0.00,0.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Personales,Previsiones,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Previsiones para aportaciones al ISSSTE,"Previsiones de carácter laboral, económica y de seguridad social",Capacitación y educación para el ejercicio democrático de la ciudadanía,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Sinaloa,1,1,1000,0,1600,25,1,3,R,16104,161,3,22,6,1,300,,5876.00,,,,5876.00,0.00
2018,Servicios de apoyo administrativo,Servicios Generales,Servicios Básicos,Recursos fiscales,Protección Ambiental,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Servicio telefónico convencional,Telefonía tradicional,Actividades de apoyo administrativo,Medio Ambiente y Recursos Naturales,Otros de Protección Ambiental,Gasto corriente,Delegación Federal en Oaxaca,Oaxaca,2,2,3000,0,3100,20,1,1,M,31401,314,1,16,6,1,140,,65000.00,,,,48705.67,8205.67
2018,Desarrollo tecnológico en materia de transporte,Servicios Generales,Servicios de Arrendamiento,Recursos fiscales,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Prestación de servicios públicos,Arrendamiento de edificios y locales,Arrendamiento de edificios,"Investigación, estudios, proyectos y capacitación en materia de transporte",Comunicaciones y Transportes,Desarrollo Tecnológico,Gasto corriente,Instituto Mexicano del Transporte,Querétaro,3,9,3000,0,3200,22,1,8,E,32201,322,15,9,2,1,A00,,2361944.00,,,,2147213.50,429444.50
2018,Complemento a los servicios educativos,Servicios Personales,Otras Prestaciones Sociales y Económicas,Recursos fiscales,Educación,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",Compensación garantizada,Prestaciones contractuales,"Coordinación, seguimiento y supervisión",Instituto Nacional para la Evaluación de la Educación,Otros Servicios Educativos y Actividades Inherentes,Gasto corriente,Coordinación de Direcciones del INEE en las Entidades Federativas,Veracruz,2,5,1000,0,1500,30,1,5,P,15402,154,6,42,6,1,800,,1996328.00,,,,1996328.00,514874.04
2018,"Carreteras eficientes, seguras y suficientes",Servicios Personales,Remuneraciones al Personal de Carácter Permanente,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,Sueldos base,Sueldos base al personal permanente,Derecho de vía,Comunicaciones y Transportes,Transporte por Carretera,Gasto corriente,Dirección General de Carreteras,Ciudad de México,3,3,1000,0,1100,9,1,5,G,11301,113,8,9,1,1,210,,28995319.00,,,,28995319.00,6051814.58
2018,Transmisión de energía eléctrica,Servicios Generales,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de servicios públicos,Servicios para capacitación a servidores públicos,Servicios de capacitación,Operación y mantenimiento de la red nacional de transmisión,Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Baja California Sur,3,14,3000,0,3300,3,4,3,E,33401,334,579,53,5,1,TVV,,475682.00,,,,475682.00,2361.00
2018,Ordenación y regularización de la propiedad rural y urbana,Servicios Generales,Servicios de Arrendamiento,Recursos fiscales,Vivienda y Servicios a la Comunidad,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas","Patentes, derechos de autor, regalías y otros",Arrendamiento de activos intangibles,Política de desarrollo urbano y ordenamiento del territorio,"Desarrollo Agrario, Territorial y Urbano",Urbanización,Gasto corriente,Delegación Estatal en Jalisco,Jalisco,2,10,3000,0,3200,14,1,2,P,32701,327,5,15,1,1,134,,1423.00,,,,1423.00,1065.00
2018,Servicios de apoyo administrativo,Materiales y Suministros,Materiales y Artículos de Construcción y de Reparación,Recursos fiscales,Transporte,Desarrollo Económico,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,"Cal, yeso y productos de yeso","Cal, yeso y productos de yeso",Actividades de apoyo administrativo,Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Instituto Mexicano del Transporte,Querétaro,3,2,2000,0,2400,22,1,5,M,24301,243,1,9,6,1,A00,,3999.00,,,,3998.09,959.09
2018,"Hacienda pública responsable, eficiente y equitativa",Servicios Personales,Seguridad Social,Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",Cuotas para el seguro colectivo de retiro,Aportaciones para seguros,Diseño y aplicación de la política económica,Hacienda y Crédito Público,Asuntos Hacendarios,Gasto corriente,Unidad de Asuntos Internacionales de Hacienda,Ciudad de México,1,5,1000,0,1400,9,1,5,P,14405,144,3,6,2,1,215,,18460.00,,,,18736.70,1538.55
2018,Manejo eficiente y sustentable del agua y prevención de inundaciones,Servicios Personales,Seguridad Social,Recursos fiscales,Protección Ambiental,Desarrollo Social,Regulación y supervisión,Aportaciones al seguro de cesantía en edad avanzada y vejez,Aportaciones de seguridad social,Gestión integral y sustentable del agua,Medio Ambiente y Recursos Naturales,Administración del Agua,Gasto corriente,Comisión Nacional del Agua,Puebla,2,3,1000,0,1400,21,1,1,G,14105,141,10,16,2,1,B00,,663607.00,,,,663607.00,80216.88
2018,Preservación y desarrollo de las lenguas indígenas,Servicios Personales,Otras Prestaciones Sociales y Económicas,Recursos fiscales,"Recreación, Cultura y Otras Manifestaciones Sociales",Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",Compensación garantizada,Prestaciones contractuales,Educación y cultura indígena,Cultura,Cultura,Gasto corriente,Instituto Nacional de Lenguas Indígenas,Ciudad de México,2,16,1000,0,1500,9,1,4,P,15402,154,3,48,2,1,MDB,,14891772.00,,,,14916941.06,3725097.86
2018,"Carreteras eficientes, seguras y suficientes",Servicios Personales,Otras Prestaciones Sociales y Económicas,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,Asignaciones adicionales al sueldo,Prestaciones contractuales,Derecho de vía,Comunicaciones y Transportes,Transporte por Carretera,Gasto corriente,Centro SCT Tlaxcala,Tlaxcala,3,3,1000,0,1500,29,1,5,G,15403,154,8,9,1,1,649,,1097070.00,,,,1097070.00,274269.00
2018,Fomento y regulación de las actividades económicas y sociales para la protección del medio ambiente y recursos naturales,Servicios Generales,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",Recursos fiscales,Protección Ambiental,Desarrollo Social,Regulación y supervisión,"Mantenimiento y conservación de vehículos terrestres, aéreos, marítimos, lacustres y fluviales",Reparación y mantenimiento de equipo de transporte,Regulación ambiental,Medio Ambiente y Recursos Naturales,Otros de Protección Ambiental,Gasto corriente,Delegación Federal en Hidalgo,Hidalgo,2,6,3000,0,3500,13,1,1,G,35501,355,3,16,6,1,133,,21808.00,,,,14808.00,0.00
2018,Servicios de salud al personal naval militar y derechohabientes,Materiales y Suministros,"Productos Químicos, Farmacéuticos y de Laboratorio",Recursos fiscales,Salud,Desarrollo Social,Funciones de las fuerzas armadas,"Materiales, accesorios y suministros de laboratorio","Materiales, accesorios y suministros de laboratorio",Administración y fomento de los servicios de salud,Marina,Prestación de Servicios de Salud a la Persona,Gasto corriente,Dirección General de Recursos Humanos,Sinaloa,2,8,2000,0,2500,25,1,3,A,25501,255,7,13,2,1,311,,1640332.00,,,,1093555.00,0.00
2018,Prestaciones sociales y culturales,Servicios Personales,Remuneraciones Adicionales y Especiales,Recursos fiscales,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Compensación por actualización y formación académica,Compensaciones,Gastos administrativos por operación de fondos y seguros,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Coahuila,2,11,1000,0,1300,5,1,6,M,13410,134,2,51,9,1,GYN,,1548322.00,,,,1548322.00,0.00
2018,Mujeres en el ejercicio de sus derechos humanos,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",Subsidios y Subvenciones,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Sujetos a reglas de operación,Subsidios a Entidades Federativas y Municipios,Subsidios a Entidades Federativas y Municipios,Fortalecimiento a la transversalidad de la perspectiva de género,Entidades no Sectorizadas,Otros,Gasto corriente,Instituto Nacional de las Mujeres,Ciudad de México,1,20,4000,0,4300,9,1,3,S,43801,438,10,47,9,1,HHG,,10808438.00,,,,10808438.00,0.00
2018,Servicios de apoyo administrativo,Materiales y Suministros,"Herramientas, Refacciones y Accesorios Menores",Recursos fiscales,Protección Ambiental,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Herramientas menores,Herramientas menores,Actividades de apoyo administrativo,Medio Ambiente y Recursos Naturales,Otros de Protección Ambiental,Gasto corriente,Delegación Federal en Quintana Roo,Quintana Roo,2,2,2000,0,2900,23,1,1,M,29101,291,1,16,6,1,143,,2000.00,,,,2000.00,0.00
2018,Sistema Nacional de Salud organizado e integrado,Servicios Generales,"Servicios Financieros, Bancarios y Comerciales",Recursos fiscales,Salud,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",Comisiones por ventas,Comisiones por ventas,Prevención y control de enfermedades,Salud,Rectoría del Sistema de Salud,Gasto corriente,Subsecretaría de Prevención y Promoción de la Salud,Ciudad de México,2,14,3000,0,3400,9,1,3,P,34801,348,18,12,4,1,300,,466.00,,,,0.00,0.00
2018,Generación de conocimiento científico para el bienestar de la población y difusión de sus resultados,Servicios Generales,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",Recursos fiscales,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Prestación de servicios públicos,Información en medios masivos derivada de la operación y administración de las dependencias y entidades,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión","Investigación científica, desarrollo e innovación",Consejo Nacional de Ciencia y Tecnología,Investigación Científica,Gasto corriente,"El Colegio de la Frontera Norte, A.C.",Baja California,3,3,3000,0,3300,2,1,8,E,33605,336,3,38,1,1,91C,,275000.00,,,,275000.00,90000.00
2018,Servicios de apoyo administrativo,Materiales y Suministros,Materiales y Artículos de Construcción y de Reparación,Ingresos Propios,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Materiales complementarios,Materiales complementarios,Actividades de apoyo administrativo,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,Morelos,2,2,2000,0,2400,17,4,3,M,24801,248,1,50,2,1,GYR,,90800.00,,,,90800.00,0.00
2018,Servicios de apoyo administrativo,Materiales y Suministros,"Productos Químicos, Farmacéuticos y de Laboratorio",Recursos fiscales,Educación,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Medicinas y productos farmacéuticos,Medicinas y productos farmacéuticos,Actividades de apoyo administrativo,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",Educación Media Superior,Gasto corriente,Universidad Autónoma Chapingo,Estado de México,2,2,2000,0,2500,15,1,5,M,25301,253,1,8,2,1,A1I,,1300.00,,,,1300.00,1300.00
2018,Pago de Pensiones y Jubilaciones a la población derechohabiente del ISSSTE,Servicios Personales,Remuneraciones al Personal de Carácter Transitorio,Recursos fiscales,Protección Social,Desarrollo Social,Pensiones y jubilaciones,Retribuciones por servicios en período de formación profesional,Retribuciones por servicios de carácter social,Pensiones y jubilaciones,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Edad Avanzada,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Tlaxcala,2,9,1000,0,1200,29,1,6,J,12301,123,26,51,2,1,GYN,,10924.00,,,,10924.00,0.00
2018,Función pública y buen gobierno,Servicios Personales,Seguridad Social,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,Cuotas para el seguro de vida del personal civil,Aportaciones para seguros,Actividades de apoyo a la función pública y buen gobierno,Hacienda y Crédito Público,Función Pública,Gasto corriente,Servicio de Administración Tributaria,Ciudad de México,1,1,1000,0,1400,9,1,3,O,14401,144,1,6,4,1,E00,,803463.00,,,,855389.33,252792.33
2018,"TURISSSTE, Agencias de Servicios Turísticos",Servicios Personales,Remuneraciones Adicionales y Especiales,Ingresos Propios,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Prima quinquenal por años de servicios efectivos prestados,Primas por años de servicios efectivos prestados,Gastos administrativos por operación de fondos y seguros,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Oaxaca,2,14,1000,0,1300,20,4,6,M,13101,131,2,51,9,1,GYN,,0.00,,,,0.00,171.00
