ciclo,desc_ai,desc_capitulo,desc_concepto,desc_ff,desc_funcion,desc_gpo_funcional,desc_modalidad,desc_partida_especifica,desc_partida_generica,desc_pp,desc_ramo,desc_subfuncion,desc_tipogasto,desc_ur,entidad_federativa,gpo_funcional,id_ai,id_capitulo,id_clave_cartera,id_concepto,id_entidad_federativa,id_ff,id_funcion,id_modalidad,id_partida_especifica,id_partida_generica,id_pp,id_ramo,id_subfuncion,id_tipogasto,id_ur,monto_adefas,monto_aprobado,monto_devengado,monto_ejercicio,monto_ejercido,monto_modificado,monto_pagado
2017,Investigación en Salud pertinente y de Excelencia Académica,,Asignaciones adicionales al sueldo,Ingresos Propios,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Prestación de Servicios Públicos,,,Investigación y Desarrollo Tecnológico en Salud,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Investigación Científica,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Sonora,3,24,,00000000000,15403,26,4,8,E,,,15,51,1,1,GYN,0.00,0.00,3496.00,3496.00,,3496.00,3496.00
2017,Educación de postgrado de calidad,,Seguros de bienes patrimoniales,Recursos fiscales,Educación,Desarrollo Social,Prestación de Servicios Públicos,,,Servicios de Educación Superior y Posgrado,Educación Pública,Posgrado,Gasto corriente,Instituto Politécnico Nacional,Ciudad de México,2,6,,00000000000,34501,9,1,5,E,,,10,11,4,1,B00,0.00,8572592.00,3343313.00,3343313.00,,3343313.00,3343313.00
2017,Regulación eficiente de las comunicaciones y los transportes,,Aguinaldo o gratificación de fin de año,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Dirección General de Autotransporte Federal,Ciudad de México,3,8,,00000000000,13202,9,1,5,G,,,2,9,6,1,312,0.00,4560857.00,4664585.84,4664585.84,,4664585.84,4664585.84
2017,"Asesoría, coordinación, difusión y apoyo de las actividades del Presidente de la República",,Sueldos base,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,"Asesoría, coordinación, difusión y apoyo técnico de las actividades del Presidente de la República",Oficina de la Presidencia de la República,Presidencia / Gubernatura,Gasto corriente,Coordinación General de Comunicación Social y Vocería del Gobierno de la República,Ciudad de México,1,4,,00000000000,11301,9,1,3,P,,,2,2,1,1,115,0.00,13489213.00,13695256.00,13695256.00,,13695256.00,13695256.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Vestuario y uniformes,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,"Dirección, soporte jurídico electoral y apoyo logístico",Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Oaxaca,1,1,,00000000000,27101,20,1,3,R,,,8,22,6,1,200,0.00,0.00,11484.00,11484.00,,11484.00,11484.00
2017,Servicios y actividades relacionadas a pozos,,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,"Servicios de perforación, terminación, reparación, así como actividades y servicios relacionados a pozos",Petróleos Mexicanos,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Pemex Consolidado,Campeche,3,235,,00000000000,37104,4,4,3,E,,,16,52,2,1,TYY,0.00,0.00,31761.00,45413.00,,45413.00,45413.00
2017,Servicios de apoyo administrativo,,Viáticos nacionales para servidores públicos en el desempeño de funciones oficiales,Recursos fiscales,Protección Ambiental,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Medio Ambiente y Recursos Naturales,Otros de Protección Ambiental,Gasto corriente,Dirección General de Programación y Presupuesto,Ciudad de México,2,2,,00000000000,37504,9,1,1,M,,,1,16,6,1,511,27270.00,15278.00,56416.40,56416.40,,56416.40,29146.40
2017,Investigación en salud pertinente y de excelencia académica,,Aguinaldo o gratificación de fin de año,Recursos fiscales,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Prestación de Servicios Públicos,,,Investigación y desarrollo tecnológico en salud,Salud,Investigación Científica,Gasto corriente,Hospital Regional de Alta Especialidad de Ixtapaluca,Estado de México,3,24,,00000000000,13202,15,1,8,E,,,22,12,1,1,NBU,0.00,108888.00,187716.10,187716.10,,187716.10,187716.10
2017,"Política interior y las relaciones del Ejecutivo Federal con el Congreso de la Unión, Entidades Federativas y Asociaciones Políticas y Sociales",,Arrendamiento de edificios y locales,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,Conducción de la política interior,Gobernación,Política Interior,Gasto corriente,Dirección General de Análisis y Prospectiva para la Política Interior,Ciudad de México,1,6,,00000000000,32201,9,1,3,P,,,1,4,2,1,217,0.00,525857.00,0.00,0.00,,0.00,0.00
2017,Complemento a los servicios educativos,,Servicio de agua,Recursos fiscales,Educación,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",,,Normatividad y Política Educativa,Instituto Nacional para la Evaluación de la Educación,Otros Servicios Educativos y Actividades Inherentes,Gasto corriente,Coordinación de Direcciones del INEE en las Entidades Federativas,Puebla,2,5,,00000000000,31301,21,1,5,P,,,3,42,6,1,800,0.00,4800.00,0.00,0.00,,0.00,0.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Organización del servicio profesional electoral,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Dirección Ejecutiva del Servicio Profesional Electoral Nacional,Ciudad de México,1,1,,00000000000,21401,9,1,3,M,,,2,22,6,1,114,0.00,0.00,155363.24,155363.24,,155363.25,108043.36
2017,Servicios de apoyo administrativo,,Erogaciones por resoluciones por autoridad competente,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Función Pública,Función Pública,Gasto corriente,Dirección General de Recursos Humanos,Ciudad de México,1,2,,00000000000,39401,9,1,3,M,,,1,27,4,1,510,0.00,0.00,1931269.64,1931269.64,,1931269.64,1931269.64
2017,Impartir justicia en el ámbito de su competencia,,"Materiales, accesorios y suministros médicos",Recursos fiscales,Justicia,Gobierno,Específicos,,,Otras Actividades,Poder Judicial,Impartición de Justicia,Gasto corriente,Suprema Corte de Justicia de la Nación,Sonora,1,3,,00000000000,25401,26,1,2,R,,,1,3,1,1,100,0.00,1200.00,1028.75,1028.75,,1028.75,1028.75
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Cuotas para el seguro colectivo de retiro,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Gestión Administrativa,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Oaxaca,1,1,,00000000000,14405,20,1,3,M,,,1,22,6,1,300,0.00,2266.00,2106.24,2106.24,,2106.24,2106.24
2017,Fomento y promoción de la cultura,,Servicios integrales,Recursos fiscales,"Recreación, Cultura y Otras Manifestaciones Sociales",Desarrollo Social,Prestación de Servicios Públicos,,,Servicios Cinematográficos,Cultura,Cultura,Gasto corriente,Instituto Mexicano de Cinematografía,Ciudad de México,2,8,,00000000000,33903,9,1,4,E,,,22,48,2,1,MDC,0.00,1735756.00,19596690.48,19596690.48,,19596690.48,19596690.48
2017,Promoción y Observancia de los Derechos Humanos,,Otras prestaciones,Recursos fiscales,Justicia,Gobierno,Prestación de Servicios Públicos,,,"Atender asuntos relativos a la aplicación del Mecanismo Nacional de Promoción, Protección y Supervisión de la Convención sobre los derechos de las Personas con Discapacidad.",Comisión Nacional de los Derechos Humanos,Derechos Humanos,Gasto corriente,Primera Visitaduría General,Ciudad de México,1,2,,00000000000,15901,9,1,2,E,,,24,35,4,1,101,0.00,364314.00,835117.48,835117.48,,913090.81,835117.48
2017,Transmisión de Energía Eléctrica,,Intereses de la deuda interna derivada de proyectos de infraestructura productiva de largo plazo,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,"Operación y mantenimiento a líneas de transmisión, subestaciones de transformación y red fibra óptica",Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Veracruz,3,14,,00000000000,92102,30,4,3,E,,,567,53,5,1,TVV,0.00,65022054.00,0.00,0.00,,0.00,0.00
2017,Promoción y coordinación de las políticas publicas para el desarrollo de los pueblos y comunidades indígenas,,Subsidios a la prestación de servicios públicos,Recursos fiscales,Protección Social,Desarrollo Social,Sujetos a Reglas de Operación,,,Programa de Apoyo a la Educación Indígena,Entidades no Sectorizadas,Indígenas,Gasto corriente,Comisión Nacional para el Desarrollo de los Pueblos Indígenas,Tabasco,2,16,,00000000000,43401,27,1,6,S,,,178,47,7,1,AYB,0.00,0.00,5448988.70,5448988.70,,5448988.70,5448988.70
2017,Transmisión de Energía Eléctrica,,"Servicios de lavandería, limpieza e higiene",Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,"Operación y mantenimiento a líneas de transmisión, subestaciones de transformación y red fibra óptica",Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Yucatán,3,14,,00000000000,35801,31,4,3,E,,,567,53,5,1,TVV,0.00,32529.00,87160.00,35794.00,,35794.00,35794.00
2017,Transmisión de Energía Eléctrica,,Servicio postal,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,"Operación y mantenimiento a líneas de transmisión, subestaciones de transformación y red fibra óptica",Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Baja California,3,14,,00000000000,31801,2,4,3,E,,,567,53,5,1,TVV,0.00,193720.00,179087.00,106932.00,,106932.00,106932.00
2017,Instrumentación de la política Laboral,,Servicios de desarrollo de aplicaciones informáticas,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Prestación de Servicios Públicos,,,Ejecución de los programas y acciones de la Política Laboral,Trabajo y Previsión Social,Asuntos Laborales Generales,Gasto corriente,Delegación Federal del Trabajo en Sonora,Sonora,3,5,,00000000000,33301,26,1,1,E,,,3,14,2,1,146,60125.00,825428.00,1357110.24,1357110.24,,1357110.24,1296985.24
2017,Impartición de justicia en materia fiscal y administrativa,,Primas de vacaciones y dominical,Recursos fiscales,Justicia,Gobierno,Prestación de Servicios Públicos,,,Impartición de Justicia Fiscal y Administrativa,Tribunal Federal de Justicia Administrativa,Impartición de Justicia,Gasto corriente,"Segunda Sala Especializada en Materia de Comercio Exterior, con sede en el Municipio de San Pedro Garza García, en el Estado de Nuevo León",Nuevo León,1,3,,00000000000,13201,19,1,2,E,,,1,32,1,1,218,0.00,135418.00,94803.60,94803.60,,94803.60,94803.60
2017,Telecomunicaciones eficientes y competitivas,,Servicio de radiolocalización,Recursos fiscales,Comunicaciones,Desarrollo Económico,Regulación y supervisión,,,Supervisión y verificación de concesiones en telecomunicaciones,Comunicaciones y Transportes,Comunicaciones,Gasto corriente,Organismo Promotor de Inversiones en Telecomunicaciones,Ciudad de México,3,7,,00000000000,31601,9,1,6,G,,,4,9,1,1,J4Q,0.00,0.00,0.00,0.00,,0.00,0.00
2017,"Carreteras eficientes, seguras y suficientes",,Servicios de supervisión de obras,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de Inversión,,,Proyectos de construcción de carreteras,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT México,Estado de México,3,3,,00000052064,62903,15,1,5,K,,,3,9,1,3,635,0.00,2113000.00,0.00,0.00,,0.00,0.00
2017,Otros Servicios de Salud,,Otras prestaciones,Recursos fiscales,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Gastos Administrativos por Operación de Fondos y Seguros,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Coahuila,2,5,,00000000000,15901,5,1,3,M,,,2,51,2,1,GYN,0.00,31150179.00,31191316.00,31191316.00,,31191316.00,31191316.00
2017,Manejo eficiente y sustentable del agua y prevención de inundaciones,,Artículos metálicos para la construcción,Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,Regulación y supervisión,,,Gestión integral y sustentable del agua,Medio Ambiente y Recursos Naturales,Hidroagrícola,Gasto corriente,Comisión Nacional del Agua,Ciudad de México,3,3,,00000000000,24701,9,1,2,G,,,10,16,5,1,B00,0.00,0.00,170.13,170.13,,170.13,170.13
2017,Transmisión de Energía Eléctrica,,Artículos metálicos para la construcción,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,"Operación y mantenimiento a líneas de transmisión, subestaciones de transformación y red fibra óptica",Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Quintana Roo,3,14,,00000000000,24701,23,4,3,E,,,567,53,5,1,TVV,0.00,1510414.00,322742.00,215750.00,,215750.00,215750.00
2017,Impartición de justicia en materia fiscal y administrativa,,Mantenimiento y conservación de mobiliario y equipo de administración,Recursos fiscales,Justicia,Gobierno,Prestación de Servicios Públicos,,,Impartición de Justicia Fiscal y Administrativa,Tribunal Federal de Justicia Administrativa,Impartición de Justicia,Gasto corriente,"Sala Regional del Centro III, con sede en Celaya, Gto.",Guanajuato,1,3,,00000000000,35201,11,1,2,E,,,1,32,1,1,115,0.00,12000.00,3862.80,3862.80,,3862.80,3862.80
2017,"Carreteras eficientes, seguras y suficientes",,Arrendamiento de mobiliario,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de Inversión,,,Proyectos de construcción de carreteras,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT Zacatecas,Zacatecas,3,3,,11096520003,32302,32,1,5,K,,,3,9,1,3,652,0.00,20400.00,20399.80,20399.80,,20399.80,20399.80
2017,Elevar el ingreso de los productores y el empleo rural,,Compensación garantizada,Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",,,Diseño y Aplicación de la Política Agropecuaria,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",Agropecuaria,Gasto corriente,Comisión Nacional de las Zonas Áridas,Coahuila,3,6,,00000000000,15402,5,1,2,P,,,1,8,1,1,IZI,0.00,22935011.00,23930022.00,23930022.00,,23930022.00,23930022.00
2017,Servicios de apoyo administrativo,,Aportaciones al ISSSTE,Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Hacienda y Crédito Público,Asuntos Financieros,Gasto corriente,Comisión Nacional del Sistema de Ahorro para el Retiro,Ciudad de México,1,2,,00000000000,14101,9,1,5,M,,,1,6,1,1,D00,0.00,792000.00,836672.80,836672.80,,836672.80,836672.80
